Trial-ID,Status,Iteration,batch_size,dense_units_1,dense_units_2,dense_units_3,dropout_0,dropout_1,dropout_2,learning_rate,Objective,accuracy,auc,loss
1,INTERMEDIATE,14,256,287,247,314,0.3273135676666452,0.44102729619474523,0.3870228658707517,0.0005443273567174438,0.8245713710784912,0.748520016670227,0.8245713710784912,0.5179077386856079
1,COMPLETED,14,256,287,247,314,0.3273135676666452,0.44102729619474523,0.3870228658707517,0.0005443273567174438,0.826299786567688,0.7470133304595947,0.826299786567688,0.5267302989959717
2,INTERMEDIATE,0,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7394850850105286,0.7146533131599426,0.7394850850105286,0.5905300974845886
2,INTERMEDIATE,1,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7558661699295044,0.7145866751670837,0.7558661699295044,0.582919716835022
2,INTERMEDIATE,2,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7643569707870483,0.7123200297355652,0.7643569707870483,0.584226131439209
2,INTERMEDIATE,3,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7673287987709045,0.717186689376831,0.7673287987709045,0.5746898055076599
2,INTERMEDIATE,4,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7701175212860107,0.7190666794776917,0.7701175212860107,0.5735296607017517
2,INTERMEDIATE,5,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7721253633499146,0.7192000150680542,0.7721253633499146,0.5718183517456055
2,INTERMEDIATE,6,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7772752046585083,0.7190799713134766,0.7772752046585083,0.5702991485595703
2,INTERMEDIATE,7,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7776383757591248,0.7203599810600281,0.7776383757591248,0.5697447061538696
2,INTERMEDIATE,8,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7809513211250305,0.7195866703987122,0.7809513211250305,0.5674960017204285
2,INTERMEDIATE,9,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7830256819725037,0.7195199728012085,0.7830256819725037,0.5670382976531982
2,INTERMEDIATE,10,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7837878465652466,0.7205066680908203,0.7837878465652466,0.5647991299629211
2,INTERMEDIATE,11,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7853227257728577,0.7236533164978027,0.7853227257728577,0.5642358064651489
2,INTERMEDIATE,12,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7862303853034973,0.722266674041748,0.7862303853034973,0.5624709129333496
2,INTERMEDIATE,13,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.7904289364814758,0.7197733521461487,0.7904289364814758,0.5617551207542419
2,INTERMEDIATE,14,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.791382372379303,0.7235066890716553,0.791382372379303,0.5636084079742432
2,COMPLETED,14,128,186,102,330,0.04278356459652244,0.055852084708494065,0.31122423610939964,0.0001680082067573451,0.791382372379303,0.7235066890716553,0.791382372379303,0.5636084079742432
3,INTERMEDIATE,0,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7403007745742798,0.7136800289154053,0.7403007745742798,0.5904078483581543
3,INTERMEDIATE,1,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7638954520225525,0.714733362197876,0.7638954520225525,0.5791525840759277
3,INTERMEDIATE,2,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7672712802886963,0.7155600190162659,0.7672712802886963,0.5761002898216248
3,INTERMEDIATE,3,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.769066572189331,0.7196133136749268,0.769066572189331,0.5726979374885559
3,INTERMEDIATE,4,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7727586627006531,0.7176399827003479,0.7727586627006531,0.576320230960846
3,INTERMEDIATE,5,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7737288475036621,0.718666672706604,0.7737288475036621,0.5710596442222595
3,INTERMEDIATE,6,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7721207737922668,0.7190133333206177,0.7721207737922668,0.5717035531997681
3,INTERMEDIATE,7,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7824016809463501,0.7187333106994629,0.7824016809463501,0.5666469931602478
3,INTERMEDIATE,8,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7845194935798645,0.7188266515731812,0.7845194935798645,0.5681050419807434
3,INTERMEDIATE,9,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7901961803436279,0.7221599817276001,0.7901961803436279,0.561456024646759
3,INTERMEDIATE,10,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.791302502155304,0.7249866724014282,0.791302502155304,0.5603864789009094
3,INTERMEDIATE,11,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.7995627522468567,0.7195466756820679,0.7995627522468567,0.5704026222229004
3,INTERMEDIATE,12,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.8011474609375,0.7298933267593384,0.8011474609375,0.5536051988601685
3,INTERMEDIATE,13,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.8013008236885071,0.7271199822425842,0.8013008236885071,0.552161693572998
3,INTERMEDIATE,14,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.8055220246315002,0.7251333594322205,0.8055220246315002,0.5574955940246582
3,COMPLETED,14,512,231,72,309,0.23910747092662304,0.03734606010058633,0.424838003734415,0.0010413422042694401,0.8055220246315002,0.7251333594322205,0.8055220246315002,0.5574955940246582
